batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
645305,0.03570249110464428,-0.0007701099902715321,-0.035378800017385685,-0.06011048439824997,0.08837849831600031
645444,0.056934946611998966,-0.006479290842199188,0.04635469360480036,-0.2005754801768015,0.16424244020325734
645801,-0.05542446097411796,0.000838291841690374,-0.026677802728743573,0.10477206242720033,-0.0746444112906404
646240,-0.09575186547319513,-0.0303428719070051,-0.00860314222386304,0.041523219726930516,-0.03667581229428229
647304,-0.10635543763074984,0.051048939161802746,-0.21167388310362392,0.8642790894845501,-0.6344073275201622
647351,0.07556692610992458,-0.029616482801740708,0.14507982463900881,-0.4740914735071367,0.026245671255274564
649557,-0.02400283745303974,0.007456314618124792,-0.07445126045683241,0.02528428265827194,-0.2015075489265601
649966,-0.12861721798921635,-0.01210196858588394,0.06695872155288657,0.2508674209335746,-0.19425114037324825
650333,0.1046442533959349,0.012660830609454879,-0.21337046254820274,0.28723598544749157,0.15887241666847302
650391,0.03015557625369822,-0.006684677672402758,-0.11056682767466698,0.12427986223138203,-0.02866246929944061
650402,-0.14157075481834985,0.016348402459136137,0.03239265356868217,-0.013879307052270333,-0.5306325127530083
650489,-0.08659907001518453,-0.03880247042098117,0.45020829426292125,-0.2952245254996965,0.7098433394331347
650490,0.20334597989065548,0.030462903791739576,-0.32368352125826627,0.6035871074433691,-0.5615497251982289
650559,-0.2895797412825422,-0.012248099708087335,-0.04081807118946754,0.014591654142597728,-0.10907134505699463
650859,-0.2806847243246577,-0.05710838432202333,-0.44087719053332863,-0.72981085666038,0.8314593631484365
650907,0.03797597085430911,0.012673279028410266,0.023292862915990874,0.13460707642223513,-0.05742237609604708
